quality_real,quality_prevista,residuo,alcohol,density
6,6.243410981585903,-0.24341098158590313,11.8,0.99379
5,5.723826759583815,-0.7238267595838153,10.2,0.99426
6,5.62723018256436,0.37276981743563997,9.9,0.99228
6,6.016350577097624,-0.016350577097623997,11.1,0.99335
5,5.463453904671433,-0.4634539046714332,9.4,0.99595
6,5.562030199766654,0.4379698002333461,9.7,0.99297
5,5.560473566602242,-0.5604735666022416,9.7,0.99687
6,5.562030199766654,0.4379698002333461,9.7,0.99297
5,5.560473566602242,-0.5604735666022416,9.7,0.99687
5,5.593901766671904,-0.5939017666719044,9.8,0.99445
6,5.429933903158743,0.5700660968412574,9.3,0.9986
5,5.822299279134742,-0.8222992791347421,10.5,0.99154
6,5.430133471513154,0.5698665284868456,9.3,0.9981
8,6.504649963156432,1.4953500368435684,12.6,0.98993
5,5.298564035360888,-0.29856403536088827,8.9,1.00241
5,5.755131552362536,-0.7551315523625357,10.3,0.99716
5,5.8536320114830795,-0.8536320114830795,10.6,0.99437
4,5.333105826848169,-1.3331058268481693,9.0,0.9972
5,5.560198162273153,-0.5601981622731529,9.7,0.99756
6,5.49625945147533,0.5037405485246698,9.5,0.99509
6,5.755706309223242,0.24429369077675833,10.3,0.99572
5,5.560198162273153,-0.5601981622731529,9.7,0.99756
8,6.406536666643447,1.5934633333565529,12.3,0.99175
5,5.8219001424259185,-0.8219001424259185,10.5,0.99254
6,5.49625945147533,0.5037405485246698,9.5,0.99509
6,5.657904339343139,0.34209566065686126,10.0,0.99676
4,5.267901852683375,-1.2679018526833747,8.8,0.9979
6,5.951988781388447,0.048011218611552664,10.9,0.99194
6,6.374465531383785,-0.3744655313837848,12.2,0.99077
5,5.495169808260242,-0.4951698082602416,9.5,0.99782
5,5.656842635697668,-0.656842635697668,10.0,0.99942
6,5.52792745865908,0.47207254134092036,9.6,0.99708
6,5.237183790866625,0.7628162091333746,8.7,0.99353
7,5.886816738160359,1.113183261839641,10.7,0.99256
6,6.016893403021624,-0.016893403021623676,11.1,0.99199
7,6.4714412882766235,0.5285587117233765,12.5,0.9918
6,5.789038716482787,0.21096128351721344,10.4,0.99354
5,6.146562948439888,-1.1465629484398878,11.5,0.99244
5,5.46251194203861,-0.4625119420386099,9.4,0.99831
5,5.431785897487685,-0.4317858974876847,9.3,0.99396
6,5.690175042957213,0.3098249570427871,10.1,0.99724
5,5.561124159437624,-0.5611241594376244,9.7,0.99524
6,5.821836280552507,0.1781637194474932,10.5,0.9927
5,5.560014559387095,-0.5600145593870947,9.7,0.99802
5,5.398860609671139,-0.39886060967113934,9.2,0.99512
5,5.593929706241521,-0.5939297062415214,9.8,0.99438
5,5.333269472898787,-0.3332694728987873,9.0,0.99679
6,5.365839529044478,0.6341604709555222,9.1,0.99652
6,5.787665686204433,0.21233431379556666,10.4,0.99698
6,5.885946620135123,0.11405337986487663,10.7,0.99474
7,5.8208743610842415,1.1791256389157585,10.5,0.99511
5,5.398581213974962,-0.39858121397496227,9.2,0.99582
4,6.147037921123388,-2.1470379211233883,11.5,0.99125
3,5.789429870457434,-2.7894298704574343,10.4,0.99256
6,6.309409237801256,-0.3094092378012556,12.0,0.9911
6,6.374102316978756,-0.37410231697875584,12.2,0.99168
6,6.309409237801256,-0.3094092378012556,12.0,0.9911
6,5.593458724925109,0.4065412750748907,9.8,0.99556
5,5.4289839577917425,-0.4289839577917425,9.3,1.00098
4,5.528693801140021,-1.5286938011400206,9.6,0.99516
4,5.496231511905712,-1.4962315119057124,9.5,0.99516
6,5.723459553811698,0.2765404461883021,10.2,0.99518
8,5.7890666560524044,2.2109333439475956,10.4,0.99347
6,5.984067899382286,0.01593210061771444,11.0,0.9929
8,5.7890666560524044,2.2109333439475956,10.4,0.99347
5,5.235236003727566,-0.23523600372756626,8.7,0.99841
4,5.626695339374536,-1.6266953393745363,9.9,0.99362
4,5.626699330741624,-1.6266993307416238,9.9,0.99361
4,6.082053472148448,-2.0820534721484476,11.3,0.9914
8,6.309393272332903,1.690606727667097,12.0,0.99114
8,5.886840686362888,2.1131593136371123,10.7,0.9925
6,5.691256703438125,0.30874329656187527,10.1,0.99453
7,5.529236627064021,1.4707633729359788,9.6,0.9938
6,5.529236627064021,0.4707633729359788,9.6,0.9938
5,5.235375701575654,-0.2353757015756539,8.7,0.99806
5,5.755554637273889,-0.7555546372738888,10.3,0.9961
5,5.364386671424359,-0.3643866714243593,9.1,1.00016
6,6.244285090978226,-0.24428509097822637,11.8,0.9916
6,6.276923000364418,-0.27692300036441786,11.9,0.99116
6,5.756716125096566,0.24328387490343406,10.3,0.99319
4,5.658538966710168,-1.658538966710168,10.0,0.99517
4,5.723475519280051,-1.7234755192800506,10.2,0.99514
6,5.658343389722845,0.34165661027715544,10.0,0.99566
6,6.536421745884476,-0.5364217458844758,12.7,0.99166
5,5.528410414076756,-0.528410414076756,9.6,0.99587
5,5.496063874488007,-0.4960638744880068,9.5,0.99558
6,6.5366173228718,-0.5366173228718001,12.7,0.99117
6,5.983632840369667,0.01636715963033275,11.0,0.99399
5,5.365484297373625,-0.36548429737362476,9.1,0.99741
4,5.723910578292668,-1.723910578292668,10.2,0.99405
6,5.690582162400212,0.3094178375997876,10.1,0.99622
6,5.396709262810579,0.603290737189421,9.2,1.00051
4,5.4626237003170806,-1.4626237003170806,9.4,0.99803
4,5.723910578292668,-1.723910578292668,10.2,0.99405
4,5.397818862861109,-1.3978188628611088,9.2,0.99773
5,5.659017930760757,-0.6590179307607569,10.0,0.99397
6,5.690582162400212,0.3094178375997876,10.1,0.99622
5,5.333133766417787,-0.33313376641778714,9.0,0.99713
5,5.497197422741066,-0.49719742274106604,9.5,0.99274
5,5.363979551981359,-0.3639795519813589,9.1,1.00118
7,6.731155567619446,0.2688444323805541,13.3,0.99176
5,5.49553701403236,-0.49553701403235983,9.5,0.9969
5,5.397826845595286,-0.3978268455952856,9.2,0.99771
6,5.69142434085583,0.30857565914416973,10.1,0.99411
5,5.397826845595286,-0.3978268455952856,9.2,0.99771
6,5.69142434085583,0.30857565914416973,10.1,0.99411
6,6.049375649091374,-0.04937564909137393,11.2,0.99194
6,5.593450742190933,0.4065492578090666,9.8,0.99558
6,6.049375649091374,-0.04937564909137393,11.2,0.99194
6,5.593450742190933,0.4065492578090666,9.8,0.99558
5,5.463525749279022,-0.4635257492790217,9.4,0.99577
5,5.333728480113934,-0.3337284801139342,9.0,0.99564
5,5.463521757911933,-0.4635217579119333,9.4,0.99578
6,5.299972987943036,0.7000270120569638,8.9,0.99888
6,5.364394654158536,0.6356053458414639,9.1,1.00014
4,5.593917732140257,-1.5939177321402571,9.8,0.99441
5,5.463457896038522,-0.4634578960385216,9.4,0.99594
6,5.658858276077227,0.34114172392277275,10.0,0.99437
5,5.463457896038522,-0.4634578960385216,9.4,0.99594
6,5.624987034260771,0.37501296573922893,9.9,0.9979
5,5.658870250178492,-0.6588702501784924,10.0,0.99434
6,6.146726594490506,-0.14672659449050585,11.5,0.99203
5,5.3977110959497265,-0.39771109594972653,9.2,0.998
5,5.659341231494904,-0.6593412314949036,10.0,0.99316
5,5.3977110959497265,-0.39771109594972653,9.2,0.998
5,5.65934921422908,-0.6593492142290804,10.0,0.99314
5,5.659341231494904,-0.6593412314949036,10.0,0.99316
6,5.593235208368169,0.4067647916318311,9.8,0.99612
6,5.821736496375301,0.17826350362469867,10.5,0.99295
6,5.8538036402678735,0.14619635973212652,10.6,0.99394
5,5.463266310418287,-0.4632663104182866,9.4,0.99642
5,5.463266310418287,-0.4632663104182866,9.4,0.99642
7,5.984235536799991,1.015764463200009,11.0,0.99248
6,5.91923113098961,0.08076886901038982,10.8,0.99268
5,5.332171846949522,-0.33217184694952184,9.0,0.99954
6,5.527991320532491,0.4720086794675087,9.6,0.99692
6,5.853013349584403,0.146986650415597,10.6,0.99592
6,5.853013349584403,0.146986650415597,10.6,0.99592
6,5.527991320532491,0.4720086794675087,9.6,0.99692
5,5.397623285873785,-0.39762328587378537,9.2,0.99822
5,5.397623285873785,-0.39762328587378537,9.2,0.99822
5,5.496686527753772,-0.49668652775377176,9.5,0.99402
5,5.496678545019595,-0.49667854501959496,9.5,0.99404
7,5.754848165299271,1.2451518347007289,10.3,0.99787
5,5.269670028303463,-0.2696700283034632,8.8,0.99347
5,5.235247977828831,-0.23524797782883056,8.7,0.99838
5,5.235243986461742,-0.23524398646174216,8.7,0.99839
6,5.7240303193053155,0.2759696806946845,10.2,0.99375
6,5.692446130830419,0.30755386916958116,10.1,0.99155
5,5.496854165171477,-0.4968541651714773,9.5,0.9936
5,5.496558804006948,-0.4965588040069484,9.5,0.99434
7,6.179121030484315,0.8208789695156851,11.6,0.9922
6,5.885559457527564,0.11444054247243596,10.7,0.99571
6,5.690438473185036,0.30956152681496363,10.1,0.99658
7,6.017384341173477,0.9826156588265231,11.1,0.99076
5,5.593698206950404,-0.5936982069504042,9.8,0.99496
6,5.334502805329052,0.665497194670948,9.0,0.9937
7,6.017384341173477,0.9826156588265231,11.1,0.99076
6,5.4961277363614185,0.5038722636385815,9.5,0.99542
6,5.462535890241139,0.5374641097588606,9.4,0.99825
5,5.724373576874903,-0.7243735768749033,10.2,0.99289
6,5.593953654444051,0.4060463455559491,9.8,0.99432
6,5.496203572336095,0.5037964276639046,9.5,0.99523
6,5.4961277363614185,0.5038722636385815,9.5,0.99542
5,5.33362470456964,-0.33362470456964033,9.0,0.9959
6,5.690897480400183,0.3091025195998167,10.1,0.99543
5,5.268412747670668,-0.26841274767066814,8.8,0.99662
6,6.2770347586428885,-0.2770347586428885,11.9,0.99088
6,6.2770347586428885,-0.2770347586428885,11.9,0.99088
6,5.429686438399272,0.5703135616007282,9.3,0.99922
6,5.65796820121655,0.3420317987834496,10.0,0.9966
5,5.496431080260124,-0.49643108026012417,9.5,0.99466
6,5.429686438399272,0.5703135616007282,9.3,0.99922
4,5.5598788529060945,-1.5598788529060945,9.7,0.99836
4,5.5598788529060945,-1.5598788529060945,9.7,0.99836
5,5.7245771365964035,-0.7245771365964035,10.2,0.99238
5,5.917726385597344,-0.9177263855973443,10.8,0.99645
5,5.267063665594844,-0.2670636655948444,8.8,1.0
5,5.267063665594844,-0.2670636655948444,8.8,1.0
6,6.113573798749933,-0.11357379874993256,11.4,0.99376
5,5.267063665594844,-0.2670636655948444,8.8,1.0
5,5.593630353709904,-0.5936303537099041,9.8,0.99513
4,5.4636095679878744,-1.4636095679878744,9.4,0.99556
4,5.4636095679878744,-1.4636095679878744,9.4,0.99556
6,5.463661455760022,0.5363385442399782,9.4,0.99543
6,5.462292416848757,0.537707583151243,9.4,0.99886
6,5.561116176703448,0.4388838232965524,9.7,0.99526
7,6.406572588947241,0.5934274110527591,12.3,0.99166
6,5.592919890368198,0.40708010963180197,9.8,0.99691
5,5.33305793044311,-0.3330579304431103,9.0,0.99732
6,5.398617136278757,0.601382863721243,9.2,0.99573
6,5.463210431279051,0.5367895687209492,9.4,0.99656
6,5.627693181146595,0.37230681885340466,9.9,0.99112
5,5.594823772469287,-0.5948237724692866,9.8,0.99214
7,6.406576580314329,0.5934234196856707,12.3,0.99165
7,6.2773700334783005,0.7226299665216995,11.9,0.99004
6,5.723679079001551,0.2763209209984492,10.2,0.99463
6,5.495564953601977,0.5044350463980232,9.5,0.99683
7,6.2773700334783005,0.7226299665216995,11.9,0.99004
5,5.398525334835727,-0.3985253348357274,9.2,0.99596
5,5.559631388146624,-0.5596313881466237,9.7,0.99898
7,6.147081826161359,0.8529181738386411,11.5,0.99114
8,5.788424045951198,2.2115759540488016,10.4,0.99508
5,6.178777772914727,-1.178777772914727,11.6,0.99306
5,5.559631388146624,-0.5596313881466237,9.7,0.99898
8,5.788424045951198,2.2115759540488016,10.4,0.99508
7,6.147081826161359,0.8529181738386411,11.5,0.99114
6,5.724162034419227,0.2758379655807728,10.2,0.99342
6,5.594300903380728,0.40569909661927195,9.8,0.99345
5,5.332898275759581,-0.33289827575958064,9.0,0.99772
6,5.821960012932243,0.17803998706775737,10.5,0.99239
4,5.46382510181064,-1.4638251018106399,9.4,0.99502
4,5.46382510181064,-1.4638251018106399,9.4,0.99502
5,5.918388952533992,-0.9183889525339923,10.8,0.99479
7,5.8870123151476825,1.1129876848523175,10.7,0.99207
6,5.8533925294577855,0.14660747054221446,10.6,0.99497
6,5.397599337671256,0.6024006623287441,9.2,0.99828
6,5.4961277363614185,0.5038722636385815,9.5,0.99542
6,5.4961277363614185,0.5038722636385815,9.5,0.99542
5,5.659692471798669,-0.6596924717986692,10.0,0.99228
5,5.852558333736344,-0.8525583337363436,10.6,0.99706
6,5.8533925294577855,0.14660747054221446,10.6,0.99497
5,5.852706014318609,-0.8527060143186089,10.6,0.99669
6,5.397599337671256,0.6024006623287441,9.2,0.99828
6,5.984151718091138,0.015848281908861672,11.0,0.99269
6,6.049367666357198,-0.049367666357198026,11.2,0.99196
5,5.528111061545138,-0.5281110615451379,9.6,0.99662
5,5.463932868722022,-0.4639328687220221,9.4,0.99475
6,5.496119753627242,0.5038802463727583,9.5,0.99544
5,5.429598628323331,-0.4295986283233306,9.3,0.99944
5,5.463932868722022,-0.4639328687220221,9.4,0.99475
6,5.496119753627242,0.5038802463727583,9.5,0.99544
5,5.463194465810698,-0.4631944658106981,9.4,0.9966
7,6.049886544078669,0.9501134559213309,11.2,0.99066
7,6.0498705786103155,0.9501294213896845,11.2,0.9907
7,6.049886544078669,0.9501134559213309,11.2,0.99066
5,5.267861939012492,-0.26786193901249167,8.8,0.998
7,6.0498705786103155,0.9501294213896845,11.2,0.9907
7,6.049886544078669,0.9501134559213309,11.2,0.99066
5,5.464603418392846,-0.464603418392846,9.4,0.99307
6,6.01726460016083,-0.017264600160830312,11.1,0.99106
5,5.527975355064139,-0.5279753550641386,9.6,0.99696
6,6.01726460016083,-0.017264600160830312,11.1,0.99106
5,5.464603418392846,-0.464603418392846,9.4,0.99307
6,5.854709680596904,0.1452903194030961,10.6,0.99167
5,5.299917108803801,-0.2999171088038013,8.9,0.99902
7,6.407267086820594,0.5927329131794057,12.3,0.98992
5,6.11434812396505,-1.1143481239650503,11.4,0.99182
6,5.528534146456491,0.471465853543509,9.6,0.99556
6,5.7556663955523595,0.24433360444764052,10.3,0.99582
5,6.11434812396505,-1.1143481239650503,11.4,0.99182
6,6.342422335693741,-0.34242233569374125,12.1,0.98972
5,5.626735253045418,-0.6267352530454184,9.9,0.99352
5,5.561379606931271,-0.5613796069312711,9.7,0.9946
5,5.8218243064512425,-0.8218243064512425,10.5,0.99273
6,5.301010743385977,0.6989892566140226,8.9,0.99628
5,5.463505792443581,-0.4635057924435806,9.4,0.99582
5,5.528546120557756,-0.5285461205577562,9.6,0.99553
7,6.5049652811564025,0.4950347188435975,12.6,0.98914
6,5.39949124567108,0.6005087543289198,9.2,0.99354
5,5.786556086153904,-0.7865560861539036,10.4,0.99976
7,5.332754586544405,1.6672454134555954,9.0,0.99808
7,5.332754586544405,1.6672454134555954,9.0,0.99808
7,5.332754586544405,1.6672454134555954,9.0,0.99808
7,5.332754586544405,1.6672454134555954,9.0,0.99808
7,5.332754586544405,1.6672454134555954,9.0,0.99808
7,5.332754586544405,1.6672454134555954,9.0,0.99808
6,5.400145829873551,0.5998541701264486,9.2,0.9919
7,5.332754586544405,1.6672454134555954,9.0,0.99808
4,5.56122394361483,-1.5612239436148299,9.7,0.99499
6,5.690450447286301,0.3095495527136993,10.1,0.99655
7,5.982770705078608,1.0172292949213917,11.0,0.99615
5,5.9191193727111395,-0.9191193727111395,10.8,0.99296
5,5.918376978432727,-0.9183769784327271,10.8,0.99482
7,6.796467308695623,0.20353269130437734,13.5,0.99079
5,5.853915398546344,-0.8539153985463441,10.6,0.99366
5,5.593945671709875,-0.593945671709875,9.8,0.99434
6,6.212629057895741,-0.21262905789574127,11.7,0.98958
5,5.593945671709875,-0.593945671709875,9.8,0.99434
6,5.3322357088229335,0.6677642911770665,9.0,0.99938
7,6.082376772882594,0.9176232271174056,11.3,0.99059
5,5.462495976570257,-0.4624959765702572,9.4,0.99835
6,6.212629057895741,-0.21262905789574127,11.7,0.98958
7,6.081977636173771,0.9180223638262293,11.3,0.99159
7,6.081977636173771,0.9180223638262293,11.3,0.99159
6,6.31012369251005,-0.3101236925100501,12.0,0.98931
6,5.853859519407109,0.14614048059289075,10.6,0.9938
6,5.9180736345340215,0.08192636546597853,10.8,0.99558
6,5.91805367769858,0.08194632230141963,10.8,0.99563
6,6.31012369251005,-0.3101236925100501,12.0,0.98931
5,5.463070733430963,-0.46307073343096317,9.4,0.99691
5,5.463473861506875,-0.4634738615068752,9.4,0.9959
7,6.081977636173771,0.9180223638262293,11.3,0.99159
5,5.4633221895575215,-0.46332218955752147,9.4,0.99628
5,6.309544944282256,-1.3095449442822558,12.0,0.99076
7,5.7552832243118885,1.2447167756881115,10.3,0.99678
7,5.7552832243118885,1.2447167756881115,10.3,0.99678
7,5.7552832243118885,1.2447167756881115,10.3,0.99678
7,6.082257031869948,0.9177429681300522,11.3,0.99089
6,5.463685403962551,0.5363145960374487,9.4,0.99537
5,5.234521549018772,-0.23452154901877176,8.7,1.0002
5,5.4633221895575215,-0.46332218955752147,9.4,0.99628
7,6.082257031869948,0.9177429681300522,11.3,0.99089
7,5.7552832243118885,1.2447167756881115,10.3,0.99678
5,6.309544944282256,-1.3095449442822558,12.0,0.99076
5,5.010031584935317,-0.01003158493531675,8.0,0.99332
7,5.789190388432139,1.2108096115678606,10.4,0.99316
7,5.8867528762869465,1.1132471237130535,10.7,0.99272
6,5.722988572495286,0.2770114275047142,10.2,0.99636
5,5.951956850451742,-0.9519568504517419,10.9,0.99202
6,5.822323227337272,0.1776767726627284,10.5,0.99148
7,6.212205972984388,0.7877940270156119,11.7,0.99064
5,5.202602085708462,-0.20260208570846228,8.6,0.99884
5,5.332894284392492,-0.33289428439249225,9.0,0.99773
5,5.23454948858839,-0.23454948858838964,8.7,1.00013
6,6.569650377599727,-0.5696503775997268,12.8,0.98974
5,5.332894284392492,-0.33289428439249225,9.0,0.99773
5,5.23454948858839,-0.23454948858838964,8.7,1.00013
6,6.244476676598462,-0.24447667659846228,11.8,0.99112
6,6.179456305319727,-0.1794563053197269,11.6,0.99136
6,6.244396849256697,-0.24439684925669702,11.8,0.99132
5,5.852813781229991,-0.8528137812299912,10.6,0.99642
5,5.5612678486528,-0.5612678486528004,9.7,0.99488
5,5.755885920742212,-0.7558859207422124,10.3,0.99527
6,5.723220071786403,0.276779928213597,10.2,0.99578
7,5.691659831514037,1.3083401684859632,10.1,0.99352
7,5.951968824553006,1.0480311754469938,10.9,0.99199
5,5.432576188171155,-0.4325761881711552,9.3,0.99198
6,5.722509608444697,0.2774903915553031,10.2,0.99756
6,5.723220071786403,0.276779928213597,10.2,0.99578
5,5.496051900386742,-0.49605190038674163,9.5,0.99561
5,5.431981474475008,-0.4319814744750081,9.3,0.99347
7,6.602264338783388,0.3977356612166121,12.9,0.98936
5,5.235455528917419,-0.23545552891741917,8.7,0.99786
5,5.463014854291727,-0.4630148542917274,9.4,0.99705
5,5.6913884185520365,-0.6913884185520365,10.1,0.9942
4,5.658686647292433,-1.6586866472924333,10.0,0.9948
7,6.017224686489947,0.9827753135100528,11.1,0.99116
7,5.755243310641006,1.2447566893589936,10.3,0.99688
6,6.374876642193874,-0.3748766421938736,12.2,0.98974
6,5.431203157892802,0.568796842107198,9.3,0.99542
6,6.081997593009212,-0.08199759300921183,11.3,0.99154
6,5.919829836052846,0.08017016394715437,10.8,0.99118
8,6.04997435415461,1.9500256458453897,11.2,0.99044
7,6.471600942960153,0.5283990570398469,12.5,0.9914
5,5.43021329885492,-0.43021329885491966,9.3,0.9979
7,6.60243995893527,0.39756004106472975,12.9,0.98892
7,6.049694958458433,0.9503050415415668,11.2,0.99114
6,6.5038716465742255,-0.5038716465742255,12.6,0.99188
5,5.431039511842184,-0.4310395118421839,9.3,0.99583
7,6.60243995893527,0.39756004106472975,12.9,0.98892
7,6.60243995893527,0.39756004106472975,12.9,0.98892
7,5.495481134893124,1.504518865106876,9.5,0.99704
6,6.276946948566947,-0.27694694856694735,11.9,0.9911
7,5.756656254590243,1.2433437454097573,10.3,0.99334
7,5.756656254590243,1.2433437454097573,10.3,0.99334
6,6.049774785800198,-0.04977478580019756,11.2,0.99094
6,6.309792409041727,-0.30979240904172656,12.0,0.99014
5,5.529539970962727,-0.5295399709627269,9.6,0.99304
6,5.398301818278786,0.6016981817212139,9.2,0.99652
6,6.6022324078466825,-0.6022324078466825,12.9,0.98944
6,5.430285143462507,0.5697148565374928,9.3,0.99772
6,6.340845745693887,-0.3408457456938869,12.1,0.99367
5,5.529539970962727,-0.5295399709627269,9.6,0.99304
6,6.049419554129345,-0.0494195541293454,11.2,0.99183
7,6.049647062053374,0.9503529379466258,11.2,0.99126
6,6.6022324078466825,-0.6022324078466825,12.9,0.98944
5,5.398601170810403,-0.39860117081040336,9.2,0.99577
6,5.430285143462507,0.5697148565374928,9.3,0.99772
6,5.398301818278786,0.6016981817212139,9.2,0.99652
6,5.4316581737408605,0.5683418262591395,9.3,0.99428
6,5.886289877704711,0.11371012229528876,10.7,0.99388
6,5.594847720671816,0.4051522793281839,9.8,0.99208
6,5.756967581223125,0.24303241877687487,10.3,0.99256
6,5.886289877704711,0.11371012229528876,10.7,0.99388
6,6.081614421768741,-0.0816144217687409,11.3,0.9925
6,5.267446836835315,0.7325531631646847,8.8,0.99904
5,5.919438682078198,-0.9194386820781979,10.8,0.99216
6,5.594847720671816,0.4051522793281839,9.8,0.99208
6,5.4316581737408605,0.5683418262591395,9.3,0.99428
7,6.146878266439859,0.8531217335601413,11.5,0.99165
